linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
191,17031,0,5,0.05859146118203935,127,10.721218818897638,Urban Unrestricted,0
193,17031,0,5,0.06326379525452018,73,14.268356164383563,Urban Unrestricted,0
194,17031,0,5,0.008491778473136964,75,1.2763314666666667,Urban Unrestricted,0
197,17031,0,5,0.06440082569412449,4,0.5,Urban Unrestricted,0
198,17031,0,5,0.03239102194462795,4,0.5,Urban Unrestricted,0
199,17031,0,5,0.04344219872796126,4,0.5,Urban Unrestricted,0
200,17031,0,5,0.07617358389121583,4,0.5,Urban Unrestricted,0
202,17031,0,5,0.03890714413891275,5,0.5,Urban Unrestricted,0
205,17031,0,5,0.002354380308953109,8,1.1185,Urban Unrestricted,0
207,17031,0,5,0.06953737615975814,9,1.1185,Urban Unrestricted,0
209,17031,0,5,0.005835197222373978,58,15.460071724137931,Urban Unrestricted,0
214,17031,0,5,0.058856035454416575,1001,3.9049170329670333,Urban Unrestricted,0
215,17031,0,5,0.04114669905556634,1065,4.204435136150235,Urban Unrestricted,0
216,17031,0,5,0.03461515635907938,1126,9.614093570159858,Urban Unrestricted,0
217,17031,0,5,0.07628955244687156,765,19.236416248366012,Urban Unrestricted,0
218,17031,0,5,0.08411693517164709,29,1.748216551724138,Urban Unrestricted,0
220,17031,0,5,0.07141319674684628,38,5.188157894736842,Urban Unrestricted,0
222,17031,0,5,0.03946260005413947,1,29.71,Urban Unrestricted,0
223,17031,0,5,0.07527357302482011,24,26.605846666666665,Urban Unrestricted,0
224,17031,0,5,0.04199120865379752,67,14.548946119402986,Urban Unrestricted,0
225,17031,0,5,0.033638299829626406,79,6.155498987341773,Urban Unrestricted,0
227,17031,0,5,0.006354786152731526,79,28.995614177215188,Urban Unrestricted,0
230,17031,0,5,0.0038262560184694713,6,0.5,Urban Unrestricted,0
231,17031,0,5,0.110654066755482,0,0.0,Urban Unrestricted,0
238,17031,0,5,0.020648649392016657,362,1.9413259668508287,Urban Unrestricted,0
239,17031,0,5,0.007767644170229291,4,0.5,Urban Unrestricted,0
242,17031,0,5,0.042428382209963,5,0.5,Urban Unrestricted,0
249,17031,0,5,0.008001254704901326,2,1.175,Urban Unrestricted,0
250,17031,0,5,0.0023443080537351663,0,0.0,Urban Unrestricted,0
251,17031,0,5,0.012988675402902505,2,11.754999999999999,Urban Unrestricted,0
252,17031,0,5,0.020189991353850325,3,0.5,Urban Unrestricted,0
258,17031,0,4,0.037046670394240984,14,8.180000000000001,Urban Restricted,0
259,17031,0,5,0.00776871378240603,0,0.0,Urban Unrestricted,0
260,17031,0,5,0.02596746127741027,1,20.9,Urban Unrestricted,0
261,17031,0,5,0.025792571586069856,1,18.86,Urban Unrestricted,0
262,17031,0,5,0.02438882206316108,0,0.0,Urban Unrestricted,0
264,17031,0,5,0.02034679528011646,0,0.0,Urban Unrestricted,0
265,17031,0,5,0.02557433950643509,6,0.5,Urban Unrestricted,0
266,17031,0,5,0.02667660196331472,6,0.5,Urban Unrestricted,0
267,17031,0,5,0.007768908123249283,4,0.5,Urban Unrestricted,0
269,17031,0,5,0.01500119420515173,9,34.92454111111111,Urban Unrestricted,0
270,17031,0,5,0.03099347434083696,11,57.071754545454546,Urban Unrestricted,0
271,17031,0,5,0.0302868556746751,11,40.94580818181819,Urban Unrestricted,0
273,17031,0,5,0.0808668148104895,17,13.193321176470587,Urban Unrestricted,0
274,17031,0,5,0.04587867307072504,20,1.1185,Urban Unrestricted,0
275,17031,0,5,0.04309597351691636,11,1.269319090909091,Urban Unrestricted,0
277,17031,0,5,0.05408455587116536,10,6.10435,Urban Unrestricted,0
279,17031,0,5,0.07598525384370382,12,1.2443566666666666,Urban Unrestricted,0
280,17031,0,5,0.08448354495988421,9,1.1867522222222222,Urban Unrestricted,0
284,17031,0,5,0.008939752231314428,398,2.575866155778894,Urban Unrestricted,0
285,17031,0,5,0.04721201589420485,308,2.50451788961039,Urban Unrestricted,0
288,17031,0,5,0.052433541682126425,23,1.1185000000000003,Urban Unrestricted,0
289,17031,0,5,0.028370051672001604,11,0.5036363636363637,Urban Unrestricted,0
290,17031,0,5,0.0238529490164741,10,29.54,Urban Unrestricted,0
292,17031,0,5,0.031129745478013712,10,24.360000000000003,Urban Unrestricted,0
293,17031,0,5,0.026159781508704863,5,17.96,Urban Unrestricted,0
294,17031,0,5,0.02912134033617418,7,10.705714285714285,Urban Unrestricted,0
297,17031,0,5,0.028624593349920617,4,10.67,Urban Unrestricted,0
299,17031,0,5,0.06269398436444282,101,26.944632376237625,Urban Unrestricted,0
302,17031,0,5,0.004578128991807701,152,20.797098157894737,Urban Unrestricted,0
303,17031,0,5,0.07556860620051407,174,28.641828045977014,Urban Unrestricted,0
305,17031,0,5,0.03210364866611861,45,38.22610777777778,Urban Unrestricted,0
307,17031,0,5,0.07493552184795024,139,9.749135683453238,Urban Unrestricted,0
308,17031,0,5,0.08878648477355597,72,19.139088472222227,Urban Unrestricted,0
310,17031,0,5,0.1145661638935186,7,0.5,Urban Unrestricted,0
312,17031,0,5,0.08273865420441857,7,27.79,Urban Unrestricted,0
315,17031,0,5,0.08262398745457628,7,28.73,Urban Unrestricted,0
316,17031,0,5,0.011070349096868019,8,5.039145,Urban Unrestricted,0
318,17031,0,5,0.07596616107463276,0,0.0,Urban Unrestricted,0
325,17031,0,5,0.008925381619337357,11,4.919090909090909,Urban Unrestricted,0
328,17031,0,5,0.024977529607823637,227,1.28612718061674,Urban Unrestricted,0
330,17031,0,5,0.02363337998400263,12,8.985,Urban Unrestricted,0
331,17031,0,5,0.006504890531048159,2,9.55,Urban Unrestricted,0
333,17031,0,5,0.05465656375456701,47,32.26753510638299,Urban Unrestricted,0
337,17031,0,5,0.07492913529171452,21,1.1185,Urban Unrestricted,0
339,17031,0,5,0.08339147761602349,10,1.1185,Urban Unrestricted,0
341,17031,0,5,0.07149124563392728,9,0.5,Urban Unrestricted,0
342,17031,0,5,0.0771348039593867,16,1.1185,Urban Unrestricted,0
343,17031,0,5,0.07561181047049109,4,0.5,Urban Unrestricted,0
344,17031,0,5,0.07582675042137357,4,0.5,Urban Unrestricted,0
345,17031,0,5,0.07527064123664748,4,0.5,Urban Unrestricted,0
350,17031,0,5,0.07551297259612767,13,0.5,Urban Unrestricted,0
351,17031,0,5,0.06253868600892878,10,6.931691000000001,Urban Unrestricted,0
353,17031,0,5,0.019581091073183923,13,11.860000000000001,Urban Unrestricted,0
354,17031,0,5,0.009970787592487002,13,5.160000000000001,Urban Unrestricted,0
355,17031,0,5,0.020632324515861528,13,5.513076923076923,Urban Unrestricted,0
356,17031,0,5,0.07587813041473158,4,9.655000000000001,Urban Unrestricted,0
357,17031,0,5,0.06699442288614037,4,0.5,Urban Unrestricted,0
358,17031,0,5,0.03716641719329228,0,0.0,Urban Unrestricted,0
360,17031,0,5,0.008143724379798814,18,28.847357777777777,Urban Unrestricted,0
362,17031,0,5,0.02888864252812225,20,15.434000000000001,Urban Unrestricted,0
363,17031,0,5,0.04292398223241315,22,36.35836772727273,Urban Unrestricted,0
364,17031,0,5,0.04617538680506484,18,4.069444444444445,Urban Unrestricted,0
366,17031,0,5,0.006055087562772845,4,0.5,Urban Unrestricted,0
369,17031,0,5,0.07585848411760988,4,0.5,Urban Unrestricted,0
370,17031,0,5,0.07648365670993347,10,1.1185,Urban Unrestricted,0
372,17031,0,5,0.07705571294460585,162,5.385232283950617,Urban Unrestricted,0
374,17031,0,5,0.075770463074188,9,13.589403333333335,Urban Unrestricted,0
376,17031,0,5,0.07583423108309843,9,14.41090888888889,Urban Unrestricted,0
377,17031,0,5,0.048891545229962856,10,10.652,Urban Unrestricted,0
378,17031,0,5,0.08031410663561694,7,0.5,Urban Unrestricted,0
379,17031,0,5,0.051304189666717875,8,11.699661250000002,Urban Unrestricted,0
383,17031,0,5,0.07689161728766625,1,8.84,Urban Unrestricted,0
384,17031,0,5,0.09639123274820664,1,8.61,Urban Unrestricted,0
385,17031,0,5,0.11648647707514377,12,12.453333333333333,Urban Unrestricted,0
386,17031,0,5,0.0757541507324688,12,20.42205583333333,Urban Unrestricted,0
388,17031,0,5,0.08331939526170416,8,1.1185,Urban Unrestricted,0
394,17031,0,5,0.006753107700245878,0,0.0,Urban Unrestricted,0
397,17031,0,5,0.08362340771337361,35,22.182092000000004,Urban Unrestricted,0
399,17031,0,5,0.07652707696923847,31,16.994705483870966,Urban Unrestricted,0
400,17031,0,5,0.011054329048945308,10,5.632,Urban Unrestricted,0
402,17031,0,5,0.008086486960472442,8,16.370065000000004,Urban Unrestricted,0
404,17031,0,5,0.02924311203635887,25,11.068000000000001,Urban Unrestricted,0
405,17031,0,5,0.12126153427164976,19,10.198947368421052,Urban Unrestricted,0
407,17031,0,5,0.02748887193152148,1,8.72,Urban Unrestricted,0
409,17031,0,5,0.07876739902553341,0,0.0,Urban Unrestricted,0
414,17031,0,5,0.07652986451995553,6,0.5,Urban Unrestricted,0
415,17031,0,5,0.0769573530162986,15,1.1185000000000003,Urban Unrestricted,0
417,17031,0,5,0.004949319712946457,4,0.5,Urban Unrestricted,0
419,17031,0,5,0.0332892555963895,9,0.5,Urban Unrestricted,0
425,17031,0,5,0.08012340257682513,35,17.347615428571427,Urban Unrestricted,0
426,17031,0,5,0.048572151413920246,8,35.86174750000001,Urban Unrestricted,0
427,17031,0,5,0.028215297478108414,73,14.108590136986303,Urban Unrestricted,0
428,17031,0,5,0.07025578879197165,17,4.362683529411765,Urban Unrestricted,0
429,17031,0,5,0.00994536789601147,253,6.537610395256918,Urban Unrestricted,0
430,17031,0,5,0.07107313520551442,98,7.301528469387756,Urban Unrestricted,0
431,17031,0,5,0.023795274263465,114,7.122327017543861,Urban Unrestricted,0
433,17031,0,5,0.004742588020904755,105,8.381762666666667,Urban Unrestricted,0
435,17031,0,5,0.05678788693977933,86,3.875089534883721,Urban Unrestricted,0
436,17031,0,5,0.07466434333604216,16,10.372488749999999,Urban Unrestricted,0
437,17031,0,5,0.08855301061354344,4,0.5,Urban Unrestricted,0
439,17031,0,5,0.007966650690322695,1,4.27,Urban Unrestricted,0
441,17031,0,5,0.07553323851745355,1,1.0,Urban Unrestricted,0
442,17031,0,5,0.0512270379181766,5,0.5,Urban Unrestricted,0
443,17031,0,5,0.0658949689161857,4,0.5,Urban Unrestricted,0
444,17031,0,5,0.07611592926991509,7,13.70142857142857,Urban Unrestricted,0
445,17031,0,5,0.07554419058759643,5,1.934,Urban Unrestricted,0
447,17031,0,5,0.1567414564271932,24,0.5,Urban Unrestricted,0
449,17031,0,5,0.0109151132299468,10,1.1185,Urban Unrestricted,0
450,17031,0,5,0.010045181841287616,0,0.0,Urban Unrestricted,0
451,17031,0,5,0.0059911462406510895,0,0.0,Urban Unrestricted,0
452,17031,0,5,0.03405836516439086,0,0.0,Urban Unrestricted,0
453,17031,0,5,0.03199667397703611,0,0.0,Urban Unrestricted,0
454,17031,0,5,0.08866022878952046,4,0.5,Urban Unrestricted,0
457,17031,0,5,0.07498600022392006,40,7.618103500000001,Urban Unrestricted,0
458,17031,0,5,0.08043458349038163,39,9.210704102564105,Urban Unrestricted,0
460,17031,0,5,0.04968525272030926,6,0.5,Urban Unrestricted,0
461,17031,0,5,0.01046842418429361,20,1.1185,Urban Unrestricted,0
463,17031,0,5,0.021067761599410356,4,0.5,Urban Unrestricted,0
464,17031,0,5,0.00537544259936017,5,0.5,Urban Unrestricted,0
465,17031,0,5,0.038479225184752545,5,0.5,Urban Unrestricted,0
466,17031,0,5,0.04421608637128777,6,0.5,Urban Unrestricted,0
467,17031,0,5,0.04392002708212257,6,0.5,Urban Unrestricted,0
468,17031,0,5,0.04488030105535888,8,1.1185,Urban Unrestricted,0
469,17031,0,5,0.04250169818790883,4,0.5,Urban Unrestricted,0
470,17031,0,5,0.08829375707064785,4,0.5,Urban Unrestricted,0
471,17031,0,5,0.08135136356547899,11,7.092004545454544,Urban Unrestricted,0
478,17031,0,5,0.006281707749600782,130,4.742846153846154,Urban Unrestricted,0
480,17031,0,5,0.07031532838078626,134,20.366044776119406,Urban Unrestricted,0
482,17031,0,5,0.041304170773074286,20,1.0403864999999999,Urban Unrestricted,0
485,17031,0,5,0.07638308808068825,22,12.27788590909091,Urban Unrestricted,0
490,17031,0,5,0.010224353428461685,8,0.80464,Urban Unrestricted,0
491,17031,0,5,0.06929985926168289,15,15.005796,Urban Unrestricted,0
492,17031,0,5,0.07094652168914763,224,2.969004821428572,Urban Unrestricted,0
493,17031,0,5,0.009142655035445542,224,1.55751125,Urban Unrestricted,0
494,17031,0,5,0.0712958242982562,97,4.947459896907216,Urban Unrestricted,0
495,17031,0,5,0.028147826564390854,100,16.7153114,Urban Unrestricted,0
496,17031,0,5,0.04811249739984371,35,59.68316000000001,Urban Unrestricted,0
497,17031,0,5,0.08079532249395883,36,13.642593055555558,Urban Unrestricted,0
503,17031,0,5,0.01243594249293749,4,0.5,Urban Unrestricted,0
506,17031,0,5,0.015484448033326211,4,0.5,Urban Unrestricted,0
507,17031,0,5,0.08704543693511896,5,0.5,Urban Unrestricted,0
509,17031,0,5,0.07280252287799824,28,0.5,Urban Unrestricted,0
510,17031,0,5,0.04420637812846315,6,0.5,Urban Unrestricted,0
511,17031,0,5,0.045112643941567276,5,0.5,Urban Unrestricted,0
513,17031,0,5,0.05190788884927179,0,0.0,Urban Unrestricted,0
515,17031,0,5,0.06929284714040763,29,24.612758620689654,Urban Unrestricted,0
525,17031,0,5,0.00642744832742027,0,0.0,Urban Unrestricted,0
526,17031,0,5,0.0763322654718893,4,0.5,Urban Unrestricted,0
527,17031,0,5,0.07621347819569413,9,1.1185,Urban Unrestricted,0
528,17031,0,5,0.04310180885157525,0,0.0,Urban Unrestricted,0
530,17031,0,5,0.033468180053213,0,0.0,Urban Unrestricted,0
531,17031,0,5,0.020885376262770844,0,0.0,Urban Unrestricted,0
532,17031,0,5,0.0157297554587482,2,13.32,Urban Unrestricted,0
534,17031,0,5,0.0048212562834002645,2,5.54,Urban Unrestricted,0
535,17031,0,5,0.005429976300835774,92,5.951739130434782,Urban Unrestricted,0
536,17031,0,5,0.026658510595151348,144,1.0425,Urban Unrestricted,0
543,17031,0,5,0.07888495480525763,39,0.5,Urban Unrestricted,0
545,17031,0,5,0.03864678212647468,0,0.0,Urban Unrestricted,0
547,17031,0,5,0.004468776728667226,0,0.0,Urban Unrestricted,0
548,17031,0,5,0.014027788105974066,0,0.0,Urban Unrestricted,0
553,17031,0,5,0.0021834895055905424,50,1.1185,Urban Unrestricted,0
558,17031,0,5,0.005782804952874245,36,4.316388888888889,Urban Unrestricted,0
559,17031,0,5,0.07218109493837653,4,8.3,Urban Unrestricted,0
560,17031,0,5,0.09431668739062077,4,0.5,Urban Unrestricted,0
571,17031,0,4,0.03286974434136562,0,0.0,Urban Restricted,0
576,17031,0,5,0.01133158402633382,21,3.3419047619047624,Urban Unrestricted,0
589,17031,0,5,0.04755973374552815,392,8.739642857142858,Urban Unrestricted,0
590,17031,0,5,0.03841900190357515,409,5.027626161369193,Urban Unrestricted,0
591,17031,0,5,0.006614326919186328,268,5.670210708955223,Urban Unrestricted,0
592,17031,0,5,0.030993087079998493,404,7.149595965346535,Urban Unrestricted,0
593,17031,0,5,0.07550805743936265,474,1.251587341772152,Urban Unrestricted,0
595,17031,0,5,0.0032913431779081283,108,1.1185,Urban Unrestricted,0
602,17031,0,5,0.039932160487374066,120,0.5,Urban Unrestricted,0
604,17031,0,5,0.006716460676437228,120,0.5,Urban Unrestricted,0
605,17031,0,5,0.0036729563525945684,198,0.6560580808080807,Urban Unrestricted,0
606,17031,0,5,0.005741155881922286,0,0.0,Urban Unrestricted,0
608,17031,0,5,0.07720125551551418,0,0.0,Urban Unrestricted,0
618,17031,0,5,0.06764546499236267,11,0.5,Urban Unrestricted,0
619,17031,0,5,0.01156730084307472,12,10.471125,Urban Unrestricted,0
622,17031,0,5,0.010670905354734824,0,0.0,Urban Unrestricted,0
623,17031,0,5,0.011057127670749286,0,0.0,Urban Unrestricted,0
630,17031,0,5,0.0809812627898736,0,0.0,Urban Unrestricted,0
632,17031,0,5,0.05430033780215746,0,0.0,Urban Unrestricted,0
634,17031,0,5,0.056029057511056975,7,11.813605714285714,Urban Unrestricted,0
636,17031,0,5,0.04653742061040408,7,3.6869042857142853,Urban Unrestricted,0
637,17031,0,5,0.03962522806328368,0,0.0,Urban Unrestricted,0
639,17031,0,5,0.032577963614341704,0,0.0,Urban Unrestricted,0
646,17031,0,5,0.01924998429458018,4,0.5,Urban Unrestricted,0
648,17031,0,5,0.05892569967919047,7,0.5,Urban Unrestricted,0
650,17031,0,5,0.05411452496497737,5,0.5,Urban Unrestricted,0
657,17031,0,5,0.0058984462651307,6,5.0,Urban Unrestricted,0
659,17031,0,5,0.009602834234333118,4,0.5,Urban Unrestricted,0
661,17031,0,5,0.06386928360440375,6,1.0577383333333334,Urban Unrestricted,0
663,17031,0,5,0.055256214491335796,171,0.8974853801169591,Urban Unrestricted,0
665,17031,0,5,0.019201751668411243,202,2.0412071287128715,Urban Unrestricted,0
667,17031,0,5,0.037251235071193746,4,0.5,Urban Unrestricted,0
668,17031,0,5,0.02773347281365672,9,6.900036666666667,Urban Unrestricted,0
671,17031,0,5,0.08770880519356186,5,5.789598,Urban Unrestricted,0
672,17031,0,5,0.008216293517376681,305,2.700534852459017,Urban Unrestricted,0
673,17031,0,5,0.03000400725366214,22,1.1185,Urban Unrestricted,0
676,17031,0,5,0.0985277750955901,14,9.704285714285714,Urban Unrestricted,0
677,17031,0,5,0.023829702736327608,10,18.489459,Urban Unrestricted,0
678,17031,0,5,0.15855560489071518,11,26.680908181818186,Urban Unrestricted,0
680,17031,0,5,0.03673383550869815,10,0.5,Urban Unrestricted,0
681,17031,0,5,0.06145852880527714,4,0.5,Urban Unrestricted,0
682,17031,0,5,0.07619884569187388,4,0.5,Urban Unrestricted,0
684,17031,0,5,0.055284171283690856,1,8.07,Urban Unrestricted,0
685,17031,0,5,0.012258823675674041,73,4.9232876712328775,Urban Unrestricted,0
688,17031,0,5,0.07636173948145754,4,0.5,Urban Unrestricted,0
690,17031,0,5,0.0070292080301376835,3,14.563333333333333,Urban Unrestricted,0
691,17031,0,5,0.020147335728174974,3,24.426666666666666,Urban Unrestricted,0
692,17031,0,5,0.017469951409845575,3,23.723333333333333,Urban Unrestricted,0
693,17031,0,5,0.007859294152307128,2,21.0,Urban Unrestricted,0
695,17031,0,5,0.013990170252028812,37,6.992751621621622,Urban Unrestricted,0
696,17031,0,5,0.08776409940365211,65,2.971424307692308,Urban Unrestricted,0
697,17031,0,5,0.003818285422856791,0,0.0,Urban Unrestricted,0
699,17031,0,5,0.00938754650653105,36,15.290000000000001,Urban Unrestricted,0
702,17031,0,5,0.010577802059295597,8,1.1185,Urban Unrestricted,0
703,17031,0,5,0.06635879270352332,9,1.1185,Urban Unrestricted,0
705,17031,0,5,0.003838218318941624,26,1.1185,Urban Unrestricted,0
707,17031,0,5,0.06588933832459365,17,1.5199864705882353,Urban Unrestricted,0
708,17031,0,5,0.06637252141454901,32,15.576510625,Urban Unrestricted,0
710,17031,0,5,0.01861524740187218,23,3.1303321739130436,Urban Unrestricted,0
712,17031,0,5,0.07834602146752881,9,1.1185,Urban Unrestricted,0
713,17031,0,5,0.025408083277045315,4,0.5,Urban Unrestricted,0
717,17031,0,5,0.00967190361844354,8,1.1185,Urban Unrestricted,0
718,17031,0,5,0.03715932029741519,8,1.1185,Urban Unrestricted,0
719,17031,0,5,0.03738495970568882,8,1.1185,Urban Unrestricted,0
720,17031,0,5,0.04318910816697915,4,0.5,Urban Unrestricted,0
721,17031,0,5,0.04425696043196924,47,28.818271489361702,Urban Unrestricted,0
722,17031,0,5,0.044134515690439725,4,0.5,Urban Unrestricted,0
724,17031,0,5,0.04476316116464776,8,1.1185,Urban Unrestricted,0
725,17031,0,5,0.04374519916343249,8,1.1185,Urban Unrestricted,0
726,17031,0,5,0.009115226358253554,79,35.77350746835444,Urban Unrestricted,0
727,17031,0,5,0.07580402794137324,23,9.149565217391304,Urban Unrestricted,0
