linkID,countyID,zoneID,roadTypeID,linkLength,linkVolume,linkAvgSpeed,linkDescription,linkAvgGrade
108,17031,0,5,0.04196876201146634,83,13.009367831325301,Urban Unrestricted,0
110,17031,0,5,0.1273582532663252,12,8.391666666666667,Urban Unrestricted,0
115,17031,0,5,0.0558461591706796,25,0.5,Urban Unrestricted,0
116,17031,0,5,0.04446970125279634,14,0.5,Urban Unrestricted,0
117,17031,0,5,0.044030673411687905,16,1.1185,Urban Unrestricted,0
118,17031,0,5,0.04434369478379048,13,0.5,Urban Unrestricted,0
119,17031,0,5,0.008501324582638095,13,0.5,Urban Unrestricted,0
120,17031,0,5,0.034876901565735176,13,0.5,Urban Unrestricted,0
122,17031,0,5,0.055530630967972644,3,0.5,Urban Unrestricted,0
125,17031,0,5,0.004636375055985149,166,11.431024096385544,Urban Unrestricted,0
127,17031,0,5,0.025642282000653802,165,4.931212121212121,Urban Unrestricted,0
129,17031,0,5,0.02376035795803127,20,3.331679,Urban Unrestricted,0
131,17031,0,5,0.03798791444765567,19,16.087212105263156,Urban Unrestricted,0
133,17031,0,5,0.06048018810371406,5,0.5,Urban Unrestricted,0
134,17031,0,5,0.04373921924650436,5,0.5,Urban Unrestricted,0
136,17031,0,5,0.015503899729496127,7,0.5,Urban Unrestricted,0
139,17031,0,5,0.009033885540181419,6,0.5,Urban Unrestricted,0
141,17031,0,5,0.011178479669074226,95,26.425263157894737,Urban Unrestricted,0
142,17031,0,5,0.0553637276827091,173,16.268728323699424,Urban Unrestricted,0
143,17031,0,5,0.0268211647736353,165,2.4886060606060605,Urban Unrestricted,0
144,17031,0,5,0.028647528711855424,187,27.674800267379677,Urban Unrestricted,0
145,17031,0,5,0.027584154860749385,95,7.52957894736842,Urban Unrestricted,0
146,17031,0,5,0.028719123639818718,95,3.4800000000000004,Urban Unrestricted,0
147,17031,0,5,0.04135035814944799,14,2.345714285714286,Urban Unrestricted,0
150,17031,0,5,0.060031009192327685,0,0.0,Urban Unrestricted,0
152,17031,0,5,0.07501218641418651,3,0.5,Urban Unrestricted,0
153,17031,0,5,0.04206989917876089,3,0.5,Urban Unrestricted,0
154,17031,0,5,0.045383921986207866,4,0.5,Urban Unrestricted,0
155,17031,0,5,0.01216227131316559,14,0.5,Urban Unrestricted,0
157,17031,0,5,0.05329792244874264,84,1.1185,Urban Unrestricted,0
158,17031,0,5,0.047359844780463414,512,3.7586582421875003,Urban Unrestricted,0
159,17031,0,5,0.02853955235262656,511,4.487480332681018,Urban Unrestricted,0
160,17031,0,5,0.07573985112260577,553,3.2310289511754067,Urban Unrestricted,0
161,17031,0,5,0.07683676120462059,364,1.063269230769231,Urban Unrestricted,0
164,17031,0,5,0.0388337253969156,0,0.0,Urban Unrestricted,0
167,17031,0,5,0.007404717715655548,0,0.0,Urban Unrestricted,0
168,17031,0,5,0.0170932012802922,0,0.0,Urban Unrestricted,0
189,17031,0,5,0.06625106798739597,42,14.72095238095238,Urban Unrestricted,0
191,17031,0,5,0.05859146118203935,332,20.27308201807229,Urban Unrestricted,0
193,17031,0,5,0.06326379525452018,179,14.275530726256981,Urban Unrestricted,0
194,17031,0,5,0.008491778473136964,256,1.8589819531249998,Urban Unrestricted,0
197,17031,0,5,0.06440082569412449,146,1.0264383561643837,Urban Unrestricted,0
198,17031,0,5,0.03239102194462795,10,0.5,Urban Unrestricted,0
199,17031,0,5,0.04344219872796126,10,0.5,Urban Unrestricted,0
200,17031,0,5,0.07617358389121583,5,0.5,Urban Unrestricted,0
202,17031,0,5,0.03890714413891275,7,0.5,Urban Unrestricted,0
205,17031,0,5,0.002354380308953109,8,1.1185,Urban Unrestricted,0
207,17031,0,5,0.06953737615975814,6,1.1185,Urban Unrestricted,0
209,17031,0,5,0.005835197222373978,131,13.320394732824425,Urban Unrestricted,0
214,17031,0,5,0.058856035454416575,785,4.956650560509555,Urban Unrestricted,0
215,17031,0,5,0.04114669905556634,656,3.140104832317073,Urban Unrestricted,0
216,17031,0,5,0.03461515635907938,784,9.220719974489795,Urban Unrestricted,0
217,17031,0,5,0.07628955244687156,551,15.781933502722321,Urban Unrestricted,0
218,17031,0,5,0.08411693517164709,5,1.909068,Urban Unrestricted,0
220,17031,0,5,0.07141319674684628,2,34.33795,Urban Unrestricted,0
222,17031,0,5,0.03946260005413947,2,38.81195,Urban Unrestricted,0
223,17031,0,5,0.07527357302482011,71,16.769478450704227,Urban Unrestricted,0
224,17031,0,5,0.04199120865379752,142,13.34856711267606,Urban Unrestricted,0
225,17031,0,5,0.033638299829626406,157,5.835041910828026,Urban Unrestricted,0
227,17031,0,5,0.006354786152731526,157,32.66947751592357,Urban Unrestricted,0
230,17031,0,5,0.0038262560184694713,6,0.5,Urban Unrestricted,0
231,17031,0,5,0.110654066755482,1,26.58,Urban Unrestricted,0
238,17031,0,5,0.020648649392016657,336,0.5208928571428572,Urban Unrestricted,0
239,17031,0,5,0.007767644170229291,0,0.0,Urban Unrestricted,0
242,17031,0,5,0.042428382209963,9,10.80888888888889,Urban Unrestricted,0
249,17031,0,5,0.008001254704901326,5,4.236,Urban Unrestricted,0
250,17031,0,5,0.0023443080537351663,0,0.0,Urban Unrestricted,0
251,17031,0,5,0.012988675402902505,5,14.744,Urban Unrestricted,0
252,17031,0,5,0.020189991353850325,5,7.938,Urban Unrestricted,0
258,17031,0,4,0.037046670394240984,5,15.447999999999999,Urban Restricted,0
259,17031,0,5,0.00776871378240603,7,4.861428571428571,Urban Unrestricted,0
260,17031,0,5,0.02596746127741027,4,9.325,Urban Unrestricted,0
261,17031,0,5,0.025792571586069856,4,5.95,Urban Unrestricted,0
262,17031,0,5,0.02438882206316108,0,0.0,Urban Unrestricted,0
264,17031,0,5,0.02034679528011646,0,0.0,Urban Unrestricted,0
265,17031,0,5,0.02557433950643509,18,1.88,Urban Unrestricted,0
266,17031,0,5,0.02667660196331472,8,0.5,Urban Unrestricted,0
267,17031,0,5,0.007768908123249283,64,7.8344270312500015,Urban Unrestricted,0
269,17031,0,5,0.01500119420515173,25,27.210868000000005,Urban Unrestricted,0
270,17031,0,5,0.03099347434083696,28,42.872105,Urban Unrestricted,0
271,17031,0,5,0.0302868556746751,28,35.97255785714286,Urban Unrestricted,0
273,17031,0,5,0.0808668148104895,3,0.5,Urban Unrestricted,0
274,17031,0,5,0.04587867307072504,6,1.1185,Urban Unrestricted,0
275,17031,0,5,0.04309597351691636,3,0.5,Urban Unrestricted,0
277,17031,0,5,0.05408455587116536,5,0.5,Urban Unrestricted,0
279,17031,0,5,0.07598525384370382,6,0.5,Urban Unrestricted,0
280,17031,0,5,0.08448354495988421,5,0.5,Urban Unrestricted,0
284,17031,0,5,0.008939752231314428,340,2.1133070588235294,Urban Unrestricted,0
285,17031,0,5,0.04721201589420485,156,1.3931178205128205,Urban Unrestricted,0
288,17031,0,5,0.052433541682126425,12,1.1185,Urban Unrestricted,0
289,17031,0,5,0.028370051672001604,13,28.724615384615387,Urban Unrestricted,0
290,17031,0,5,0.0238529490164741,13,29.54,Urban Unrestricted,0
292,17031,0,5,0.031129745478013712,13,23.506923076923076,Urban Unrestricted,0
293,17031,0,5,0.026159781508704863,8,13.49375,Urban Unrestricted,0
294,17031,0,5,0.02912134033617418,10,9.727,Urban Unrestricted,0
297,17031,0,5,0.028624593349920617,0,0.0,Urban Unrestricted,0
299,17031,0,5,0.06269398436444282,212,24.440729764150944,Urban Unrestricted,0
302,17031,0,5,0.004578128991807701,331,19.55647770392749,Urban Unrestricted,0
303,17031,0,5,0.07556860620051407,340,26.788403970588238,Urban Unrestricted,0
305,17031,0,5,0.03210364866611861,82,33.7439106097561,Urban Unrestricted,0
307,17031,0,5,0.07493552184795024,289,10.966640934256056,Urban Unrestricted,0
308,17031,0,5,0.08878648477355597,176,18.25074244318182,Urban Unrestricted,0
310,17031,0,5,0.1145661638935186,11,6.529090909090908,Urban Unrestricted,0
312,17031,0,5,0.08273865420441857,11,29.039090909090906,Urban Unrestricted,0
315,17031,0,5,0.08262398745457628,11,29.183636363636364,Urban Unrestricted,0
316,17031,0,5,0.011070349096868019,3,0.5,Urban Unrestricted,0
318,17031,0,5,0.07596616107463276,0,0.0,Urban Unrestricted,0
325,17031,0,5,0.008925381619337357,37,4.978378378378378,Urban Unrestricted,0
328,17031,0,5,0.024977529607823637,274,14.207235985401462,Urban Unrestricted,0
330,17031,0,5,0.02363337998400263,30,7.058000000000001,Urban Unrestricted,0
331,17031,0,5,0.006504890531048159,10,4.395999999999999,Urban Unrestricted,0
333,17031,0,5,0.05465656375456701,183,22.05290830601093,Urban Unrestricted,0
337,17031,0,5,0.07492913529171452,7,1.1185,Urban Unrestricted,0
339,17031,0,5,0.08339147761602349,6,1.1185,Urban Unrestricted,0
341,17031,0,5,0.07149124563392728,3,0.5,Urban Unrestricted,0
342,17031,0,5,0.0771348039593867,13,1.1185,Urban Unrestricted,0
343,17031,0,5,0.07561181047049109,3,0.5,Urban Unrestricted,0
344,17031,0,5,0.07582675042137357,3,0.5,Urban Unrestricted,0
345,17031,0,5,0.07527064123664748,3,0.5,Urban Unrestricted,0
350,17031,0,5,0.07551297259612767,22,0.5,Urban Unrestricted,0
351,17031,0,5,0.06253868600892878,22,14.891823636363632,Urban Unrestricted,0
353,17031,0,5,0.019581091073183923,53,17.108266981132076,Urban Unrestricted,0
354,17031,0,5,0.009970787592487002,53,7.712295660377358,Urban Unrestricted,0
355,17031,0,5,0.020632324515861528,53,6.190954339622642,Urban Unrestricted,0
356,17031,0,5,0.07587813041473158,8,9.794999999999998,Urban Unrestricted,0
357,17031,0,5,0.06699442288614037,3,0.5,Urban Unrestricted,0
358,17031,0,5,0.03716641719329228,0,0.0,Urban Unrestricted,0
360,17031,0,5,0.008143724379798814,49,34.80361122448979,Urban Unrestricted,0
362,17031,0,5,0.02888864252812225,61,12.197868852459015,Urban Unrestricted,0
363,17031,0,5,0.04292398223241315,101,30.62541594059406,Urban Unrestricted,0
364,17031,0,5,0.04617538680506484,54,4.348703703703704,Urban Unrestricted,0
366,17031,0,5,0.006055087562772845,0,0.0,Urban Unrestricted,0
369,17031,0,5,0.07585848411760988,3,0.5,Urban Unrestricted,0
370,17031,0,5,0.07648365670993347,6,1.1185,Urban Unrestricted,0
372,17031,0,5,0.07705571294460585,124,5.481732419354838,Urban Unrestricted,0
374,17031,0,5,0.075770463074188,19,13.885883157894739,Urban Unrestricted,0
376,17031,0,5,0.07583423108309843,19,21.11963473684211,Urban Unrestricted,0
377,17031,0,5,0.048891545229962856,25,10.7236,Urban Unrestricted,0
378,17031,0,5,0.08031410663561694,4,0.5,Urban Unrestricted,0
379,17031,0,5,0.051304189666717875,9,19.682375555555556,Urban Unrestricted,0
383,17031,0,5,0.07689161728766625,1,11.66,Urban Unrestricted,0
384,17031,0,5,0.09639123274820664,8,9.2175,Urban Unrestricted,0
385,17031,0,5,0.11648647707514377,35,12.625714285714286,Urban Unrestricted,0
386,17031,0,5,0.0757541507324688,55,24.445529272727274,Urban Unrestricted,0
388,17031,0,5,0.08331939526170416,14,1.7512514285714285,Urban Unrestricted,0
394,17031,0,5,0.006753107700245878,1,4.74,Urban Unrestricted,0
397,17031,0,5,0.08362340771337361,63,21.87324396825397,Urban Unrestricted,0
399,17031,0,5,0.07652707696923847,29,2.324165862068966,Urban Unrestricted,0
400,17031,0,5,0.011054329048945308,13,5.594615384615385,Urban Unrestricted,0
402,17031,0,5,0.008086486960472442,12,16.631193333333332,Urban Unrestricted,0
404,17031,0,5,0.02924311203635887,61,10.785737704918034,Urban Unrestricted,0
405,17031,0,5,0.12126153427164976,49,10.119591836734694,Urban Unrestricted,0
407,17031,0,5,0.02748887193152148,4,10.46,Urban Unrestricted,0
409,17031,0,5,0.07876739902553341,1,10.31,Urban Unrestricted,0
414,17031,0,5,0.07652986451995553,3,0.5,Urban Unrestricted,0
415,17031,0,5,0.0769573530162986,6,1.1185,Urban Unrestricted,0
417,17031,0,5,0.004949319712946457,3,0.5,Urban Unrestricted,0
419,17031,0,5,0.0332892555963895,3,0.5,Urban Unrestricted,0
425,17031,0,5,0.08012340257682513,73,21.547213013698627,Urban Unrestricted,0
426,17031,0,5,0.048572151413920246,13,31.299071538461536,Urban Unrestricted,0
427,17031,0,5,0.028215297478108414,83,20.630530361445782,Urban Unrestricted,0
428,17031,0,5,0.07025578879197165,37,2.575572972972973,Urban Unrestricted,0
429,17031,0,5,0.00994536789601147,250,19.73311388,Urban Unrestricted,0
430,17031,0,5,0.07107313520551442,173,25.166896531791913,Urban Unrestricted,0
431,17031,0,5,0.023795274263465,204,39.85270328431373,Urban Unrestricted,0
433,17031,0,5,0.004742588020904755,206,35.85422334951457,Urban Unrestricted,0
435,17031,0,5,0.05678788693977933,188,12.620725638297873,Urban Unrestricted,0
436,17031,0,5,0.07466434333604216,54,14.314314444444445,Urban Unrestricted,0
437,17031,0,5,0.08855301061354344,3,0.5,Urban Unrestricted,0
439,17031,0,5,0.007966650690322695,1,12.8,Urban Unrestricted,0
441,17031,0,5,0.07553323851745355,1,12.74,Urban Unrestricted,0
442,17031,0,5,0.0512270379181766,11,3.380909090909091,Urban Unrestricted,0
443,17031,0,5,0.0658949689161857,3,0.5,Urban Unrestricted,0
444,17031,0,5,0.07611592926991509,19,12.950526315789475,Urban Unrestricted,0
445,17031,0,5,0.07554419058759643,12,2.829166666666667,Urban Unrestricted,0
447,17031,0,5,0.1567414564271932,72,9.069444444444445,Urban Unrestricted,0
449,17031,0,5,0.0109151132299468,14,10.93413642857143,Urban Unrestricted,0
450,17031,0,5,0.010045181841287616,0,0.0,Urban Unrestricted,0
451,17031,0,5,0.0059911462406510895,0,0.0,Urban Unrestricted,0
452,17031,0,5,0.03405836516439086,0,0.0,Urban Unrestricted,0
453,17031,0,5,0.03199667397703611,0,0.0,Urban Unrestricted,0
454,17031,0,5,0.08866022878952046,3,0.5,Urban Unrestricted,0
457,17031,0,5,0.07498600022392006,153,4.658662156862745,Urban Unrestricted,0
458,17031,0,5,0.08043458349038163,331,3.2533143806646527,Urban Unrestricted,0
460,17031,0,5,0.04968525272030926,3,0.5,Urban Unrestricted,0
461,17031,0,5,0.01046842418429361,9,1.1185,Urban Unrestricted,0
463,17031,0,5,0.021067761599410356,3,0.5,Urban Unrestricted,0
464,17031,0,5,0.00537544259936017,3,0.5,Urban Unrestricted,0
465,17031,0,5,0.038479225184752545,3,0.5,Urban Unrestricted,0
466,17031,0,5,0.04421608637128777,3,0.5,Urban Unrestricted,0
467,17031,0,5,0.04392002708212257,3,0.5,Urban Unrestricted,0
468,17031,0,5,0.04488030105535888,8,1.1185,Urban Unrestricted,0
469,17031,0,5,0.04250169818790883,3,0.5,Urban Unrestricted,0
470,17031,0,5,0.08829375707064785,3,0.5,Urban Unrestricted,0
471,17031,0,5,0.08135136356547899,13,12.513433846153847,Urban Unrestricted,0
478,17031,0,5,0.006281707749600782,305,5.3428911147540985,Urban Unrestricted,0
480,17031,0,5,0.07031532838078626,326,27.856897822085887,Urban Unrestricted,0
482,17031,0,5,0.041304170773074286,28,1.4029185714285715,Urban Unrestricted,0
485,17031,0,5,0.07638308808068825,34,7.732124705882355,Urban Unrestricted,0
490,17031,0,5,0.010224353428461685,4,0.5,Urban Unrestricted,0
491,17031,0,5,0.06929985926168289,13,22.714153846153845,Urban Unrestricted,0
492,17031,0,5,0.07094652168914763,290,5.193002655172413,Urban Unrestricted,0
493,17031,0,5,0.009142655035445542,300,4.506958466666666,Urban Unrestricted,0
494,17031,0,5,0.0712958242982562,132,9.39641681818182,Urban Unrestricted,0
495,17031,0,5,0.028147826564390854,126,17.01575825396825,Urban Unrestricted,0
496,17031,0,5,0.04811249739984371,56,36.974414285714296,Urban Unrestricted,0
497,17031,0,5,0.08079532249395883,63,14.558964126984128,Urban Unrestricted,0
503,17031,0,5,0.01243594249293749,0,0.0,Urban Unrestricted,0
506,17031,0,5,0.015484448033326211,0,0.0,Urban Unrestricted,0
507,17031,0,5,0.08704543693511896,3,0.5,Urban Unrestricted,0
509,17031,0,5,0.07280252287799824,3,0.5,Urban Unrestricted,0
510,17031,0,5,0.04420637812846315,3,0.5,Urban Unrestricted,0
511,17031,0,5,0.045112643941567276,3,0.5,Urban Unrestricted,0
513,17031,0,5,0.05190788884927179,0,0.0,Urban Unrestricted,0
515,17031,0,5,0.06929284714040763,58,24.669827586206896,Urban Unrestricted,0
525,17031,0,5,0.00642744832742027,0,0.0,Urban Unrestricted,0
526,17031,0,5,0.0763322654718893,15,0.5,Urban Unrestricted,0
527,17031,0,5,0.07621347819569413,15,3.4151533333333335,Urban Unrestricted,0
528,17031,0,5,0.04310180885157525,0,0.0,Urban Unrestricted,0
530,17031,0,5,0.033468180053213,0,0.0,Urban Unrestricted,0
531,17031,0,5,0.020885376262770844,0,0.0,Urban Unrestricted,0
532,17031,0,5,0.0157297554587482,5,7.828,Urban Unrestricted,0
534,17031,0,5,0.0048212562834002645,5,9.48,Urban Unrestricted,0
535,17031,0,5,0.005429976300835774,77,5.4809090909090905,Urban Unrestricted,0
536,17031,0,5,0.026658510595151348,110,1.0434545454545454,Urban Unrestricted,0
543,17031,0,5,0.07888495480525763,29,0.5,Urban Unrestricted,0
545,17031,0,5,0.03864678212647468,0,0.0,Urban Unrestricted,0
547,17031,0,5,0.004468776728667226,0,0.0,Urban Unrestricted,0
548,17031,0,5,0.014027788105974066,0,0.0,Urban Unrestricted,0
553,17031,0,5,0.0021834895055905424,82,2.3706743902439023,Urban Unrestricted,0
558,17031,0,5,0.005782804952874245,166,1.8092771084337347,Urban Unrestricted,0
559,17031,0,5,0.07218109493837653,10,8.069999999999999,Urban Unrestricted,0
560,17031,0,5,0.09431668739062077,12,0.6341666666666667,Urban Unrestricted,0
571,17031,0,4,0.03286974434136562,0,0.0,Urban Restricted,0
576,17031,0,5,0.01133158402633382,60,3.2689999999999997,Urban Unrestricted,0
589,17031,0,5,0.04755973374552815,240,9.659416666666665,Urban Unrestricted,0
590,17031,0,5,0.03841900190357515,273,2.937289377289377,Urban Unrestricted,0
591,17031,0,5,0.006614326919186328,185,4.520070108108108,Urban Unrestricted,0
592,17031,0,5,0.030993087079998493,257,5.028549688715954,Urban Unrestricted,0
593,17031,0,5,0.07550805743936265,243,1.130559547325103,Urban Unrestricted,0
595,17031,0,5,0.0032913431779081283,106,2.648101509433962,Urban Unrestricted,0
602,17031,0,5,0.039932160487374066,70,0.5,Urban Unrestricted,0
604,17031,0,5,0.006716460676437228,71,0.5,Urban Unrestricted,0
605,17031,0,5,0.0036729563525945684,158,0.8183227848101267,Urban Unrestricted,0
606,17031,0,5,0.005741155881922286,0,0.0,Urban Unrestricted,0
608,17031,0,5,0.07720125551551418,1,16.7,Urban Unrestricted,0
618,17031,0,5,0.06764546499236267,78,30.591548589743596,Urban Unrestricted,0
619,17031,0,5,0.01156730084307472,81,32.44892777777778,Urban Unrestricted,0
622,17031,0,5,0.010670905354734824,0,0.0,Urban Unrestricted,0
623,17031,0,5,0.011057127670749286,0,0.0,Urban Unrestricted,0
630,17031,0,5,0.0809812627898736,1,13.68,Urban Unrestricted,0
632,17031,0,5,0.05430033780215746,1,9.2,Urban Unrestricted,0
634,17031,0,5,0.056029057511056975,4,7.7607275,Urban Unrestricted,0
636,17031,0,5,0.04653742061040408,5,2.30278,Urban Unrestricted,0
637,17031,0,5,0.03962522806328368,0,0.0,Urban Unrestricted,0
639,17031,0,5,0.032577963614341704,0,0.0,Urban Unrestricted,0
646,17031,0,5,0.01924998429458018,3,0.5,Urban Unrestricted,0
648,17031,0,5,0.05892569967919047,4,0.5,Urban Unrestricted,0
650,17031,0,5,0.05411452496497737,4,0.5,Urban Unrestricted,0
657,17031,0,5,0.0058984462651307,5,5.0,Urban Unrestricted,0
659,17031,0,5,0.009602834234333118,14,0.5,Urban Unrestricted,0
661,17031,0,5,0.06386928360440375,25,2.0634088,Urban Unrestricted,0
663,17031,0,5,0.055256214491335796,128,0.59421875,Urban Unrestricted,0
665,17031,0,5,0.019201751668411243,179,11.419697541899442,Urban Unrestricted,0
667,17031,0,5,0.037251235071193746,5,0.5,Urban Unrestricted,0
668,17031,0,5,0.02773347281365672,12,10.679256666666667,Urban Unrestricted,0
671,17031,0,5,0.08770880519356186,16,18.069367500000002,Urban Unrestricted,0
672,17031,0,5,0.008216293517376681,152,1.1981313815789474,Urban Unrestricted,0
673,17031,0,5,0.03000400725366214,7,1.1185,Urban Unrestricted,0
676,17031,0,5,0.0985277750955901,31,9.473870967741936,Urban Unrestricted,0
677,17031,0,5,0.023829702736327608,19,18.254608421052627,Urban Unrestricted,0
678,17031,0,5,0.15855560489071518,18,25.689117222222222,Urban Unrestricted,0
680,17031,0,5,0.03673383550869815,35,4.264285714285714,Urban Unrestricted,0
681,17031,0,5,0.06145852880527714,6,0.5,Urban Unrestricted,0
682,17031,0,5,0.07619884569187388,7,0.5,Urban Unrestricted,0
684,17031,0,5,0.055284171283690856,0,0.0,Urban Unrestricted,0
685,17031,0,5,0.012258823675674041,180,3.2062222222222223,Urban Unrestricted,0
688,17031,0,5,0.07636173948145754,5,0.5,Urban Unrestricted,0
690,17031,0,5,0.0070292080301376835,3,4.663333333333333,Urban Unrestricted,0
691,17031,0,5,0.020147335728174974,14,34.62723142857143,Urban Unrestricted,0
692,17031,0,5,0.017469951409845575,14,52.96507214285714,Urban Unrestricted,0
693,17031,0,5,0.007859294152307128,11,45.923263636363636,Urban Unrestricted,0
695,17031,0,5,0.013990170252028812,104,11.830933750000002,Urban Unrestricted,0
696,17031,0,5,0.08776409940365211,58,6.244315517241379,Urban Unrestricted,0
697,17031,0,5,0.003818285422856791,0,0.0,Urban Unrestricted,0
699,17031,0,5,0.00938754650653105,145,8.87103448275862,Urban Unrestricted,0
702,17031,0,5,0.010577802059295597,21,6.215664285714286,Urban Unrestricted,0
703,17031,0,5,0.06635879270352332,20,1.1185000000000003,Urban Unrestricted,0
705,17031,0,5,0.003838218318941624,36,1.1185,Urban Unrestricted,0
707,17031,0,5,0.06588933832459365,13,0.5,Urban Unrestricted,0
708,17031,0,5,0.06637252141454901,36,15.918740555555555,Urban Unrestricted,0
710,17031,0,5,0.01861524740187218,28,3.512224285714286,Urban Unrestricted,0
712,17031,0,5,0.07834602146752881,8,1.1185,Urban Unrestricted,0
713,17031,0,5,0.025408083277045315,3,0.5,Urban Unrestricted,0
717,17031,0,5,0.00967190361844354,16,3.6574950000000004,Urban Unrestricted,0
718,17031,0,5,0.03715932029741519,13,1.1185,Urban Unrestricted,0
719,17031,0,5,0.03738495970568882,11,1.1185,Urban Unrestricted,0
720,17031,0,5,0.04318910816697915,3,0.5,Urban Unrestricted,0
721,17031,0,5,0.04425696043196924,74,29.58674337837838,Urban Unrestricted,0
722,17031,0,5,0.044134515690439725,3,0.5,Urban Unrestricted,0
724,17031,0,5,0.04476316116464776,6,1.1185,Urban Unrestricted,0
725,17031,0,5,0.04374519916343249,6,1.1185,Urban Unrestricted,0
726,17031,0,5,0.009115226358253554,158,21.422472594936707,Urban Unrestricted,0
